ID,date,product,type,title,lot,buyer_country,supplier,price_contract_EUR,price_EUR,price_lot_EUR,supplier_id,supplier_country,supplier_city,supplier_street,supplier_postcode,producer_name,procedure,bids,contract_number,TED_id,price,price_currency,price_lot,source
ES0035,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,4,ES,"Laboratorios Hartmann, S. A.",1732672.44,26780933,1732672.44,,ES,Mataró,C/ Carrasco i Formiguera,8032,,open competition,9,2020007808,2020/S 009-016220,26780933,EUR,1732672.44,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0010,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,5,ES,"Mermaid Medical Iberia, S. L.",31125,26780933,31125,,ES,Toledo,Plaza Grecia,45005,,open competition,9,2020007808,2020/S 009-016220,26780933,EUR,31125,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0009,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,5,ES,"Intersurgical España, S. L.",39900,26780933,39900,,ES,Mósteles,C/ Plasencia,28935,,open competition,9,2020007808,2020/S 009-016220,26780933,EUR,39900,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0011,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,5,ES,Medline International Iberia,40950,26780933,40950,,ES,San Fernando de Henares,Avenida Castilla,28830,,open competition,9,2020007808,2020/S 009-016220,26780933,EUR,40950,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0039,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,5,ES,"Amebil, S. L.",41700,26780933,41700,,ES,Basauri,C/ Azbarren,48970,,open competition,9,2020007808,2020/S 009-016220,26780933,EUR,41700,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0012,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,6,ES,"Izasa Hospital, S. L. U.",52866,26780933,52866,,ES,Hospitalet Llobregat,Plaza Europa,8908,,open competition,2,2020007808,2020/S 009-016220,26780933,EUR,52866,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0097,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,6,ES,"Barna Import Médica, S. A.",55429.2,26780933,55429.2,,ES,Molins de Rey,Avenida Barcelona,8750,,open competition,2,2020007808,2020/S 009-016220,26780933,EUR,55429.2,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0015,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,7,ES,"Nacatur 2 España, S. L.",31773,26780933,31773,,ES,Molina de Segura,C/ Magallanes,30500,,open competition,11,2020007808,2020/S 009-016220,26780933,EUR,31773,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0013,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,7,ES,"Barna Import Médica, S. A.",34576.5,26780933,34576.5,,ES,Molins de Rey,Avenida Barcelona,8750,,open competition,11,2020007808,2020/S 009-016220,26780933,EUR,34576.5,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0014,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,7,ES,"Celulosas Vascas, S. L.",34710,26780933,34710,,ES,Amorebieta,Parque Empresarial Boroa,48340,,open competition,11,2020007808,2020/S 009-016220,26780933,EUR,34710,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0040,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,7,ES,"Vamedis, S. L.",34710,26780933,34710,,ES,Valladolid,C/ Arado,47014,,open competition,11,2020007808,2020/S 009-016220,26780933,EUR,34710,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0099,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,8,ES,"Nacatur 2 España, S. L.",354120,26780933,354120,,ES,Molina de Segura,C/ Magallanes,30500,,open competition,13,2020007808,2020/S 009-016220,26780933,EUR,354120,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0016,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,8,ES,"Vamedis, S. L.",363200,26780933,363200,,ES,Valladolid,C/ Arado,47014,,open competition,13,2020007808,2020/S 009-016220,26780933,EUR,363200,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0042,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,8,ES,"Calvo Izquierdo, S. L.",363200,26780933,363200,,ES,Requena,C/ Forja,46340,,open competition,13,2020007808,2020/S 009-016220,26780933,EUR,363200,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0098,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,8,ES,"Celulosas Vascas, S. L.",363200,26780933,363200,,ES,Amorebieta,Parque Empresarial Boroa,48340,,open competition,13,2020007808,2020/S 009-016220,26780933,EUR,363200,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0041,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,8,ES,"Barna Import Médica, S. A.",367740,26780933,367740,,ES,Molins de Rey,Avenida Barcelona,8750,,open competition,13,2020007808,2020/S 009-016220,26780933,EUR,367740,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0017,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,9,ES,"Barna Import Médica, S. A.",24750,26780933,24750,,ES,Molins de Rey,Avenida Barcelona,8750,,open competition,7,2020007808,2020/S 009-016220,26780933,EUR,24750,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0018,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,9,ES,"Celulosas Vascas, S. L.",24750,26780933,24750,,ES,Amorebieta,Parque Empresarial Boroa,48340,,open competition,7,2020007808,2020/S 009-016220,26780933,EUR,24750,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0043,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,9,ES,"Vamedis, S. L.",24750,26780933,24750,,ES,Valladolid,C/ Arado,47014,,open competition,7,2020007808,2020/S 009-016220,26780933,EUR,24750,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0019,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,9,ES,Medline International Iberia,34485,26780933,34485,,ES,San Fernando de Henares,Avenida Castilla,28830,,open competition,7,2020007808,2020/S 009-016220,26780933,EUR,34485,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0044,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,11,ES,"Barna Import Médica, S. A.",1987660,26780933,1987660,,ES,Molins de Rey,Avenida Barcelona,8750,,open competition,15,2020007808,2020/S 009-016220,26780933,EUR,1987660,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0022,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,11,ES,"Vamedis, S. L.",2160500,26780933,2160500,,ES,Valladolid,C/ Arado,47014,,open competition,15,2020007808,2020/S 009-016220,26780933,EUR,2160500,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0045,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,11,ES,"Celulosas Vascas, S. L.",2160500,26780933,2160500,,ES,Amorebieta,Parque Empresarial Boroa,48340,,open competition,15,2020007808,2020/S 009-016220,26780933,EUR,2160500,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0020,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,11,ES,"Laboratorios Hartmann, S. A.",2203710,26780933,2203710,,ES,Mataró,C/ Carrasco i Formiguera,8032,,open competition,15,2020007808,2020/S 009-016220,26780933,EUR,2203710,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0021,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,11,ES,Medline International Iberia,2376550,26780933,2376550,,ES,San Fernando de Henares,Avenida Castilla,28830,,open competition,15,2020007808,2020/S 009-016220,26780933,EUR,2376550,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0023,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,12,ES,"Barna Import Médica, S. A.",4984,26780933,4984,,ES,Molins de Rey,Avenida Barcelona,8750,,open competition,8,2020007808,2020/S 009-016220,26780933,EUR,4984,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0046,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,12,ES,"Celulosas Vascas, S. L.",6333.12,26780933,6333.12,,ES,Amorebieta,Parque Empresarial Boroa,48340,,open competition,8,2020007808,2020/S 009-016220,26780933,EUR,6333.12,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0048,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,12,ES,"Vamedis, S. L.",6333.12,26780933,6333.12,,ES,Valladolid,C/ Arado,47014,,open competition,8,2020007808,2020/S 009-016220,26780933,EUR,6333.12,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0047,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,12,ES,"Laboratorios Hartmann, S. A.",8356.2,26780933,8356.2,,ES,Mataró,C/ Carrasco i Formiguera,8032,,open competition,8,2020007808,2020/S 009-016220,26780933,EUR,8356.2,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0024,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,13,ES,"Barna Import Medica, S. A.",9843,26780933,9843,,ES,Molins de Rey,Avenida Barcelona,8750,,open competition,3,2020007808,2020/S 009-016220,26780933,EUR,9843,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0100,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,13,ES,"Izasa Hospital, S. L. U.",10229,26780933,10229,,ES,Hospitalet de Llobregat,Plaza Europa,8908,,open competition,3,2020007808,2020/S 009-016220,26780933,EUR,10229,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0026,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,14,ES,"Vamedis, S. L.",2558.33333333333,26780933,7675,,ES,Valladolid,C/ Arado,47014,,open competition,6,2020007808,2020/S 009-016220,26780933,EUR,7675,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0101,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,14,ES,"Calvo Izquierdo, S. L.",2558.33333333333,26780933,7675,,ES,Requena,C/ Forja,46340,,open competition,6,2020007808,2020/S 009-016220,26780933,EUR,7675,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0102,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,14,ES,"Celulosas Vascas, S. L.",2558.33333333333,26780933,7675,,ES,Amorebieta,Parque Empresarial Boroa,48340,,open competition,6,2020007808,2020/S 009-016220,26780933,EUR,7675,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0025,2020-01-01,PPE (protective equipment),awarded tender,Suministro de guantes a los centros dependientes de la Gerencia Regional de Salud,14,ES,"Garric Medica, S. L.",10631.25,26780933,10631.25,,ES,Madrid,C/ Fundiciones,28052,,open competition,6,2020007808,2020/S 009-016220,26780933,EUR,10631.25,http://ted.europa.eu/udl?uri=TED:NOTICE:016220-2020:TEXT:ES:HTML
ES0383,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,ROAL SANITARIA SL,225844.806551724,8661229,6549499.39,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0384,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,SKINTEX SL,225844.806551724,8661229,6549499.39,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0385,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,3M ESPAÑA SL,225844.806551724,8661229,6549499.39,,ES,MADRID,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0386,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,AGEM AUXILIAR GENERAL DE ELECTROMED,225844.806551724,8661229,6549499.39,,ES,MADRID,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0387,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,CENTROS DE MATERIAL SANITARIOS SA,225844.806551724,8661229,6549499.39,,ES,BURGOS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0388,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,"AMRA FARMA XXI, SL",225844.806551724,8661229,6549499.39,,ES,BIZKAIA,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0389,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,BERTA GARCIA ABARQUERO,225844.806551724,8661229,6549499.39,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0390,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,CESAR ZAPICO ALONSO,225844.806551724,8661229,6549499.39,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0391,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,DEXTROMEDICA SL,225844.806551724,8661229,6549499.39,,ES,VALENCIA,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0392,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,COMERCIAL DENTAL MJRJ SL,225844.806551724,8661229,6549499.39,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0393,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,COOPERATIVA FARMACEUTICA ASTURIANA,225844.806551724,8661229,6549499.39,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0394,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,IBERHOSPITEX SA,225844.806551724,8661229,6549499.39,,ES,BARCELONA,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0395,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,FIRMA AMBU SL,225844.806551724,8661229,6549499.39,,ES,MADRID,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0396,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,GAMMA SOLUTIONS SL,225844.806551724,8661229,6549499.39,,ES,MADRID,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0397,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,HORTAS SUMINISTROS SL,225844.806551724,8661229,6549499.39,,ES,LA CORUÑA,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0398,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,IMEJ DEPOSITO DENTAL SLL,225844.806551724,8661229,6549499.39,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0399,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,INTERSURGICAL ESPAÑA SL,225844.806551724,8661229,6549499.39,,ES,MADRID,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0400,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,LINEA MEDICA HOSPITALARIA SLU,225844.806551724,8661229,6549499.39,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0401,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,MOLNLYCKE HEALTH CARE SL,225844.806551724,8661229,6549499.39,,ES,MADRID,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0402,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,MBA INCORPORADO SL,225844.806551724,8661229,6549499.39,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0403,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,MEDLINE INTERNATIONAL IBERIA SL,225844.806551724,8661229,6549499.39,,ES,MADRID,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0404,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,SUMINISTROS MEDICOS DEL NORTE SAU,225844.806551724,8661229,6549499.39,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0405,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,NAISA SEGURIDADE LABORAL SL,225844.806551724,8661229,6549499.39,,ES,LA CORUÑA,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0406,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,PALEX MEDICAL SA,225844.806551724,8661229,6549499.39,,ES,BARCELONA,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0407,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,PROYMA SL,225844.806551724,8661229,6549499.39,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0408,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,PRODUCTOS AUXILIARES MAPARE SL,225844.806551724,8661229,6549499.39,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0410,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,TECNOMEDICA ASTUR SL,225844.806551724,8661229,6549499.39,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0411,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,TELEFLEX MEDICAL SA,225844.806551724,8661229,6549499.39,,ES,MADRID,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0412,2020-04-01,PPE (protective equipment),awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,5,ES,VWR INTERNATIONAL EUROLAB SL,225844.806551724,8661229,6549499.39,,ES,BARCELONA,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,6549499.39,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0409,2020-04-01,Other,awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,6,ES,TELEFLEX MEDICAL SA,6242.72829268293,8661229,511903.72,,ES,MADRID,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,511903.72,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0413,2020-04-01,Other,awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,6,ES,ABBOTT LABORATORIES SA,6242.72829268293,8661229,511903.72,,ES,MADRID,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,511903.72,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0414,2020-04-01,Other,awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,6,ES,SUMINISTROS MEDICO QUIRURGICOS SA,6242.72829268293,8661229,511903.72,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,511903.72,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0415,2020-04-01,Other,awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,6,ES,SUMINISTROS HURLE SL,6242.72829268293,8661229,511903.72,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,511903.72,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0416,2020-04-01,Other,awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,6,ES,SUMINISTROS MEDICOS DEL NORTE SAU,6242.72829268293,8661229,511903.72,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,511903.72,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0417,2020-04-01,Other,awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,6,ES,TRANSCEPAL SL,6242.72829268293,8661229,511903.72,,ES,ASTURIAS,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,511903.72,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0418,2020-04-01,Other,awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,6,ES,VEOLIA SERVICIOS NORTE SA,6242.72829268293,8661229,511903.72,,ES,LA CORUÑA,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,511903.72,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0419,2020-04-01,Other,awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,6,ES,VIRCELL SPAIN SLU,6242.72829268293,8661229,511903.72,,ES,GRANADA,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,511903.72,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
ES0420,2020-04-01,Other,awarded tender,Suministro diverso material sanitario para hacer frente al COVID-19,6,ES,VYAIRE MEDICAL SLU,6242.72829268293,8661229,511903.72,,ES,MADRID,,,,direct award,1,SC_2020_25,2020/S 097-231324,8661229,EUR,511903.72,http://ted.europa.eu/udl?uri=TED:NOTICE:231324-2020:TEXT:ES:HTML
